"Dim5","gene","rank"
0.0296901911497116,"SPHKAP",790
0.0296847745776176,"CHCHD10",791
0.0295119043439627,"TEKT4P2",792
0.0295064710080624,"SPRN",793
0.0291664227843285,"SCG5",794
0.0290345959365368,"PRMT9",795
0.0286827068775892,"BEX4",796
0.0283420998603106,"ZNF428",797
0.0280312225222588,"PPDPF",798
0.0277915745973587,"LUZP2",799
0.0277429446578026,"TCEB2",800
0.0275240354239941,"RP11-946L20.4",801
0.0274023953825235,"UQCRB",802
0.0272902026772499,"TMEM196",803
0.0267614629119635,"FAM66D",804
0.0267381202429533,"MZT2B",805
0.02669189684093,"ENPP7P4",806
0.026636928319931,"PRDX5",807
0.0265763998031616,"LINC01322",808
0.0265437923371792,"EIF5A",809
0.0265337564051151,"RP11-87H9.2",810
0.0262518804520369,"ENO1",811
0.0257375277578831,"COX5B",812
0.0255343373864889,"SRSF5",813
0.0253718513995409,"RGS12",814
0.0249415580183268,"PINK1",815
0.0247740875929594,"C19orf60",816
0.0245543029159307,"ARL17B",817
0.0244549717754126,"BEX2",818
0.0242975130677223,"JUNB",819
0.0239890404045582,"TCEAL2",820
0.0239704325795174,"TGFBR3L",821
0.0233839135617018,"NDUFB7",822
0.0226895343512297,"CHCHD2",823
0.0225648190826178,"RP11-611E13.2",824
0.0223003532737494,"COX6C",825
0.0220031384378672,"RP11-33A14.1",826
0.0218700896948576,"GABARAPL2",827
0.0217664577066898,"PLEKHA7",828
0.0216762647032738,"MLLT11",829
0.0215579736977816,"B4GALT2",830
0.0212825275957584,"TCF25",831
0.0210109390318394,"NDUFA3",832
0.0209592543542385,"PDGFD",833
0.020702050998807,"EDF1",834
0.0203247163444757,"MAP2K1",835
0.0199732109904289,"AC005592.2",836
0.0199168622493744,"HS3ST4",837
0.0198834501206875,"SNCG",838
0.0193165745586157,"CTD-2537O9.1",839
0.0191915221512318,"EYS",840
0.0186519511044025,"DYNLRB1",841
0.0182776674628258,"C16orf13",842
0.0179933626204729,"LRRC37A3",843
0.0179806239902973,"DDRGK1",844
0.0176732782274485,"UBB",845
0.0174722392112017,"ATP5G3",846
0.0171939339488745,"NDUFS5",847
0.0171436090022326,"SOD1",848
0.0169483385980129,"HSPA1B",849
0.0167019609361887,"DDX24",850
0.0165908485651016,"TOM1L1",851
0.0165579989552498,"CYCS",852
0.0160718653351068,"TMA7",853
0.0156225021928549,"GNG3",854
0.01559835113585,"GPR22",855
0.0138716641813517,"ADAMTS9-AS2",856
0.0136367725208402,"JPX",857
0.0136143527925014,"MYEOV2",858
0.0131909856572747,"NDUFB2",859
0.0131169883534312,"SERF2",860
0.0129520799964666,"DGKG",861
0.0127413654699922,"UQCRH",862
0.0126796970143914,"RP11-384F7.1",863
0.0122490553185344,"GADD45GIP1",864
0.0120090246200562,"HMGN3",865
0.0119483442977071,"EEF1A1",866
0.0117655461654067,"FTH1P8",867
0.0117335403338075,"USMG5",868
0.0112545629963279,"CCBE1",869
0.0110884234309196,"VDAC3",870
0.0109277497977018,"RP11-34P1.2",871
0.0108862509950995,"COX7C",872
0.0105980923399329,"ATP5E",873
0.0103458911180496,"GABPB1-AS1",874
0.010298665612936,"UQCRQ",875
0.0102591766044497,"HSPB1",876
0.00952736847102642,"COX6B1",877
0.00858407095074654,"UBA52",878
0.00857050903141499,"LDHB",879
0.00854831002652645,"BCAS2",880
0.00848674401640892,"SEPW1",881
0.00809607841074467,"IGSF10",882
0.00803648866713047,"SAT2",883
0.00770893972367048,"BEX5",884
0.00751234823837876,"AC016739.2",885
0.0074551603756845,"CTNNA1",886
0.00714433519169688,"RP11-583F2.1",887
0.0067415265366435,"HIP1",888
0.00666115013882518,"ATP5L",889
0.00619374308735132,"COX4I1",890
0.00606341799721122,"CES4A",891
0.00569587433710694,"HINT1",892
0.00560816051438451,"HOPX",893
0.00554849160835147,"RP11-321A17.3",894
0.00518416659906507,"CEACAM22P",895
0.00447766901925206,"RP3-417G15.1",896
0.00373000907711685,"UBL5",897
0.00369448587298393,"C14orf2",898
0.00305350427515805,"LGALS1",899
0.00292438035830855,"RIC3",900
0.00266706035472453,"TAF1D",901
0.00196519028395414,"ANKRD20A11P",902
0.00194607768207788,"ATP5EP2",903
0.00191522191744298,"COX7CP1",904
0.00187498354353011,"DSCAML1",905
0.00180524284951389,"AC004453.8",906
0.00142726476769894,"HSPA8",907
0.000911351758986712,"RP3-525N10.2",908
0.000282894063275307,"ATP6V1F",909
3.65898595191538e-05,"PCP4",910
2.92312179226428e-05,"SRSF7",911
-0.000517848529852927,"IGFBP5",912
-0.000877539860084653,"UQCR10",913
-0.00122791749890894,"COX7A2",914
-0.00126171065494418,"MTND2P28",915
-0.0015682535013184,"RP11-475C16.1",916
-0.00166937604080886,"MIAT",917
-0.00195787334814668,"POLR2J2",918
-0.00208403542637825,"PDXDC1",919
-0.0021763367112726,"RP11-390N6.1",920
-0.00220393389463425,"PFDN5",921
-0.00342081324197352,"SNAP25-AS1",922
-0.00350056705065072,"MTND1P23",923
-0.00500637060031295,"FTL",924
-0.00514296162873507,"AC023590.1",925
-0.00554151833057404,"TOMM7",926
-0.00570057984441519,"BAIAP2L2",927
-0.00619842763990164,"NDUFA4",928
-0.00702654477208853,"SC22CB-1E7.1",929
-0.0075475312769413,"ZNF565",930
-0.00806285347789526,"ATP5J",931
-0.00820466410368681,"RP11-499P20.2",932
-0.00821100175380707,"THUMPD3-AS1",933
-0.00863910373300314,"FAU",934
-0.00913950707763433,"HSP90AA2P",935
-0.00976163148880005,"UQCRHL",936
-0.00994881708174944,"CKMT2-AS1",937
-0.00998570304363966,"FAUP1",938
-0.0114864278584719,"BRK1",939
-0.0116122737526894,"SRP14",940
-0.0116171538829803,"FILIP1L",941
-0.011752343736589,"RP11-796G6.1",942
-0.0119478283450007,"NACA",943
-0.0120865721255541,"KCNMB2-AS1",944
-0.0134649211540818,"LRTM1",945
-0.0138119794428349,"CHRM3-AS2",946
-0.0140963327139616,"MGST1",947
-0.0143346479162574,"RP4-605O3.4",948
-0.0144290318712592,"MAK",949
-0.015359940007329,"RP1-78O14.1",950
-0.015581713989377,"RP11-473C19.1",951
-0.0156180858612061,"BIRC6-AS2",952
-0.0162487030029297,"PCDH9-AS1",953
-0.0164052210748196,"SLC8A1-AS1",954
-0.0172619353979826,"UBE2Q2P6",955
-0.0176549293100834,"PHF11",956
-0.0176610369235277,"IPO9-AS1",957
-0.0178280062973499,"AC016831.7",958
-0.0182999167591333,"AC037445.1",959
-0.0184264536947012,"RP5-857K21.6",960
-0.0184929743409157,"TIMP3",961
-0.0187880247831345,"FGF1",962
-0.0189098492264748,"CTD-2192J16.15",963
-0.0196503829210997,"RP11-270C12.3",964
-0.0205374509096146,"RP11-166O4.1",965
-0.020804338157177,"RP11-242P2.1",966
-0.0210899859666824,"RP11-234A1.1",967
-0.0217170175164938,"RP11-215A21.2",968
-0.0217935740947723,"RP11-236F9.2",969
-0.0218785293400288,"RP11-75C9.2",970
-0.022163774818182,"HSP90AB3P",971
-0.023000180721283,"P2RY14",972
-0.0236232560127974,"RP13-143G15.4",973
-0.0237712692469358,"PDE5A",974
-0.0238746535032988,"RP11-592N21.1",975
-0.0254595447331667,"RP11-750B16.1",976
-0.0263132490217686,"DDX3P1",977
-0.0266000814735889,"LSAMP-AS1",978
-0.0269638653844595,"LINC00508",979
-0.0271416734904051,"CCDC65",980
-0.0271700099110603,"RP11-92K2.2",981
-0.0273216627538204,"CTA-276F8.2",982
-0.0285880919545889,"SPDYE3",983
-0.0288753118366003,"CRLF3",984
-0.0289767291396856,"RP11-116O11.1",985
-0.0290173348039389,"RP11-51O6.1",986
-0.0302921123802662,"RP11-367G18.2",987
-0.0305893290787935,"RP11-778J15.1",988
-0.0318580754101276,"LINC00710",989
-0.0322737172245979,"CH17-472G23.2",990
-0.0323900245130062,"RP11-315E17.1",991
-0.0331911034882069,"RP11-318K12.2",992
-0.0334504656493664,"RP13-258O15.1",993
-0.0392561852931976,"RP11-649G15.2",994
-0.0401574745774269,"RP11-864N7.2",995
-0.0476178638637066,"CTB-57H20.1",996
-0.0575399436056614,"RP11-160H12.2",997
-0.0582891292870045,"PCDH9-AS2",998
-0.0605375580489635,"SPDYE2",999
-0.156328812241554,"XIST",1000
