,0,1,2,3,4,5,6,7
UBE2Q2P6,1.3081324,1.8142093,1.5526475,1.4603666,1.7038774,1.5026753,1.825868,1.5886322
MEF2A,1.6492229,1.4812616,1.7484882,1.649447,1.508309,1.6922684,1.7926955,1.360934
ARHGDIG,1.4325445,1.3640492,1.3118689,1.7507309,1.3585361,1.1521225,1.5680342,1.1728749
C16orf13,1.1645156,1.1906105,1.6537033,1.174417,1.4731462,1.6787323,1.3421426,1.4099699
MAPK8IP3,1.3241675,1.4341366,1.5420681,1.2633874,1.4081824,1.8822038,2.1510522,1.8718697
PKD1,2.050465,1.8698068,1.6138973,1.1726563,1.7044371,1.8760768,1.2472316,1.3141671
SRRM2,1.4508249,1.6890098,1.3387724,1.2648463,1.6224731,1.1450734,1.0949166,1.6376799
TCEB2,1.5015502,1.5272429,1.1524615,1.5514506,1.1745161,1.4731104,1.4802194,1.5519768
CDIP1,1.423486,1.1887543,1.3112733,1.5972395,1.7969315,1.4830449,1.6159803,1.5312717
RP11-420N3.3,2.17197,1.565506,1.6213353,1.998134,2.1503067,1.433199,1.5115107,1.1697679
SHISA9,1.6677877,1.7194095,1.5383862,1.5923043,2.0029273,1.818657,1.5720762,1.593792
CTA-276F8.2,1.478802,1.6627688,1.4726458,1.5886111,1.4981016,1.4922534,1.2645857,1.4895
PDXDC1,1.2472945,2.096523,1.3551193,1.5257494,1.7056926,1.8431467,2.2253203,1.4874142
XYLT1,1.4747155,1.9574295,1.8145828,1.4560822,1.7748636,1.6139344,1.3606452,2.1243613
HS3ST4,1.5064191,1.5238364,1.1623247,1.4450921,2.0817788,1.6532227,1.5014446,1.5188955
SEZ6L2,1.4541419,1.320504,1.7038532,1.303544,1.4630338,1.5748231,1.3388307,1.5798337
DOC2A,1.7562693,1.1957765,1.5906032,1.4133394,1.5091068,1.4798676,1.3068088,1.0896316
ALDOA,1.7433891,1.4585387,1.4497057,1.5917871,1.3970437,1.3850669,1.6043295,1.8319628
YPEL3,1.3698368,1.4064939,1.6191686,1.3168428,2.3159266,1.6608713,1.6024327,1.6299659
MT3,1.243972,1.7998955,1.5808007,1.5642457,1.638479,1.0975996,1.2973918,1.9459696
CX3CL1,2.653464,1.327651,1.6766301,1.5579882,1.3080778,1.9089562,2.0514467,1.2908512
NDRG4,1.485154,1.3460331,1.6054946,1.7738364,1.7694403,1.614502,1.7083564,1.3824552
RP11-51O6.1,1.6371572,1.4453284,1.7180172,1.8406247,1.328358,1.2307063,1.703821,1.8367702
RP11-368L12.1,1.3959057,1.7282442,1.4908214,1.4580042,1.7116538,1.8017267,0.99625725,1.9452057
CDH11,1.3737915,1.660255,1.3804936,1.8064615,1.9754988,1.3500376,1.3986621,1.2976267
CMTM4,1.9446903,1.5851084,1.7909235,1.4278697,1.1853254,1.76418,1.4561126,1.303193
CES4A,1.6025541,1.6117661,1.4092699,1.303728,1.6115807,2.0440025,1.411204,1.4411842
GABARAPL2,1.4523282,2.020782,1.4161338,1.3773801,1.6110433,1.3898125,1.6297027,1.4196463
TERF2IP,1.7757633,1.5646348,1.6804583,1.6753768,1.6389393,1.7242551,1.7335036,1.4596153
CDH13,1.7597888,2.34458,1.5183916,1.751689,1.8056796,1.7853724,1.3040198,1.9567082
COX4I1,2.2394278,1.2865853,1.3778896,1.5344976,1.4263059,1.5174897,1.9161065,1.3512483
MVD,1.5869284,1.4818405,1.43246,1.4157392,1.1290193,1.6037694,1.1324916,1.3238755
TCF25,1.5450796,1.4174345,1.2964026,1.320135,1.3216484,1.3316443,1.2598825,1.4502014
YWHAE,1.5655749,1.6817167,1.4201367,1.5633907,0.9977359,1.4796733,1.5182804,1.6848962
RAP1GAP2,2.392782,1.5730065,1.5115021,1.5813397,1.5028967,1.7029235,1.5612481,1.6477858
DLG4,1.511469,1.3407737,1.5793835,1.7334745,1.5149387,1.4898198,1.4601609,1.0363631
ACADVL,1.3823044,1.2056054,1.733222,1.21505,1.850975,1.1815817,1.9879171,1.2095834
EIF5A,1.2249212,1.2062479,1.370135,1.3810749,1.4936155,1.935716,2.0146725,1.4336865
SAT2,1.1037805,1.0870333,2.2499037,1.2700121,1.8172082,1.57447,1.6027315,1.3645883
UBB,1.4600569,1.560273,1.1854192,1.6229554,1.0012115,1.7326585,1.3261362,1.6393137
RP11-219A15.1,1.4613341,1.6492373,1.537226,1.6235026,1.7182912,1.3978248,1.3031875,1.1095829
USP22,1.6971605,1.8161646,1.7492131,2.2087805,1.5549465,1.6830978,1.4602594,1.5141953
RP11-321A17.3,1.3333774,1.7427796,1.8606563,1.4888616,1.3624902,1.4355521,1.7395246,1.2163723
CORO6,1.5996926,1.4988555,1.1797899,1.5218798,1.3122354,1.6288387,1.520849,1.0379069
CRLF3,1.980472,1.4882137,1.6453117,1.3011948,1.2983664,1.8004,1.6611658,1.685915
COPRS,1.5310031,1.3732412,1.5001822,1.5824611,1.7250228,1.2921709,1.4869772,1.4396577
CDK5R1,1.7014697,1.761286,1.3901395,1.8385408,1.4537631,1.6932209,1.3137827,1.5024503
ASIC2,2.2498863,1.6435248,1.365083,1.8878342,2.1711483,2.0998025,2.003289,1.7041261
EIF1,1.944776,1.4458033,1.5957131,2.311173,1.9279602,1.6403633,1.5086176,1.3094599
RUNDC3A,1.551642,1.4310988,1.1087419,1.7786084,1.5466423,1.4913996,1.5689868,1.8648537
MAPT,1.9620134,1.6154474,1.6085176,1.6045246,1.5917044,1.6305641,1.517849,1.1561519
KANSL1,1.6409415,1.20112,1.4217675,1.4527706,1.9554347,1.887489,1.5804594,1.3613727
ARL17B,2.0244436,1.5713949,1.501251,1.645114,1.736515,1.3352417,1.7177992,1.385382
NSF,1.2460376,1.4885428,1.8141428,1.496013,1.5944964,1.3445077,1.6417451,1.7313595
LUC7L3,1.5792354,1.489889,1.2946899,1.6113093,1.4291875,1.5995077,1.8973624,1.279531
CA10,1.8948766,2.2551548,1.8836789,1.8466275,1.4086964,1.4374578,1.4439636,1.6473297
RP11-750B16.1,1.3208921,1.4228714,1.4372215,1.4939642,1.5581428,1.937867,1.680603,1.6647327
TOM1L1,1.665597,1.4786891,1.3883163,1.5120378,1.5937952,1.8930117,1.4408109,1.3685641
MMD,2.276167,1.2621974,1.8524147,1.4004998,1.819017,1.0852542,1.5259383,1.5140408
DYNLL2,1.6042296,1.8662195,1.1814704,1.8257737,1.4892218,1.5323576,1.3618103,1.4849211
CLTC,1.9745382,1.3107535,1.2725536,1.3543026,1.1831903,1.5409797,1.3400857,1.599323
AC037445.1,1.7884662,1.6046714,1.1681592,1.1348236,1.4436469,1.9023322,1.6761632,1.3556397
LRRC37A3,1.4861931,1.4697361,1.2985679,1.3611224,1.8425467,1.165642,1.4177288,1.1769209
RP11-583F2.1,1.6589146,1.4208369,1.2670739,1.5944074,1.4916853,1.7113951,1.5537758,1.5266805
PRKAR1A,1.3979613,1.4456979,1.5090187,1.6827992,1.5704939,1.5672708,1.7624174,1.6971521
SLC39A11,1.5701891,1.5258527,1.3955375,2.1055195,1.8679506,1.6135844,1.5917252,1.565282
RBFOX3,1.3897172,1.3976521,1.1697403,1.5469562,1.4892302,1.6425631,1.4825668,1.717273
BAIAP2,1.500456,1.4560002,1.7498837,1.2934711,1.8404746,1.3130524,1.1993423,1.3276682
ACTG1,1.5378447,1.7432475,1.7733734,1.6198703,1.6398405,1.5402051,1.6700507,1.434931
FAM195B,1.5804743,1.3524746,1.9053177,1.2327179,1.539632,1.5794286,1.3452519,1.0999165
ARHGDIA,1.3286563,1.4495071,1.2706252,1.2778441,1.2717173,1.2492508,1.2293484,1.5521221
DLGAP1-AS4,1.6199603,1.914925,1.5236142,1.2937241,1.6985283,1.3080591,1.0719633,1.5928046
GNAL,1.4123183,1.6057634,1.7949255,1.6390443,1.5714653,1.8497529,1.1492314,1.4885092
RP11-1157N2--B.2,1.7035704,1.401374,1.7681271,1.6135639,1.3506155,1.702153,1.2412978,1.5015146
MIB1,1.6963694,1.6049263,1.2623367,1.560119,1.3247682,1.2818058,1.4033229,1.4299238
RP11-449D8.5,1.2937393,1.5424888,1.5328269,1.2231082,1.3814574,1.2855157,1.4551657,1.8179765
AQP4-AS1,1.847617,1.1128235,1.8099802,1.3910742,1.7377629,1.3017459,1.789675,1.8017614
CDH2,1.7374765,1.5274656,1.6958789,1.1774373,1.198215,1.7723404,1.5550481,1.7400739
NOL4,1.5629064,1.5172246,1.8518313,1.3018465,1.4188035,1.4790767,1.7245504,1.2627009
MAPRE2,1.4434745,1.5337299,1.6151818,1.5301384,1.8026955,1.8386497,1.7317075,1.3498644
CELF4,1.7105691,1.7892565,1.7791879,1.3778791,1.4197493,1.2973728,1.7478068,1.9595348
RIT2,1.6763445,1.88302,1.3249683,1.7023256,1.4575819,2.2350898,1.6072224,1.5178065
SYT4,1.9674867,1.0895603,1.4709096,1.4777359,1.4211988,1.9925278,1.1284416,1.5008991
ST8SIA5,1.4962895,1.6351477,1.495375,1.4414787,2.0994947,1.6502998,1.6652409,1.5587623
MAPK4,1.6676874,2.0793006,1.5879513,1.9908627,2.161389,1.4179742,1.7010025,1.4095126
DCC,1.7466751,2.011681,1.8621838,1.6428328,2.2223563,2.2752485,1.6377257,1.2755679
TCF4,1.895371,1.6186808,1.6514428,1.4125174,1.7453228,1.7096648,1.4826114,1.6991922
CCBE1,1.6189063,1.3956261,1.8607032,1.2544221,1.319874,1.4683018,1.3899802,1.3424101
DOK6,1.6797585,1.3869318,1.8633071,1.1919825,1.5399387,1.2362528,1.7934327,1.8387705
CBLN2,1.7235339,1.6950706,1.8751149,1.7974728,1.7289522,2.4752617,1.558272,1.7062011
FAUP1,1.4422013,1.5994473,1.3795409,1.4115657,1.1702193,1.8680933,1.5049567,1.3994391
SIRPA,1.5502274,1.7250254,1.6770072,1.6357777,1.6943377,1.5915614,1.6939001,1.3474433
DDRGK1,1.9123772,1.4459125,1.4794825,1.0995313,1.4915377,1.3973873,1.2140129,1.2370859
PRNP,1.7137684,1.8672018,1.5073409,1.5987434,1.5586668,1.7091663,1.7636062,1.8048439
CHGB,1.453657,1.7958349,1.4500557,1.3404981,1.6170264,1.3173816,1.6971948,1.5857319
TMX4,1.8375432,1.5272387,2.0142543,1.6180601,1.7924138,2.0176587,1.8279713,1.4199402
SNAP25-AS1,1.3222464,2.3227136,1.6206778,1.5910351,1.6338785,1.7243991,1.3845652,1.6207247
SNAP25,1.7554556,1.8505322,2.0493197,1.6832317,1.5935696,1.8828251,2.1163373,1.6471347
DSTN,1.83052,1.4803206,1.3347188,1.5503808,1.3379607,1.3028808,1.3885571,1.4288903
NAPB,1.4259342,1.925996,1.6524837,1.4555469,1.5635663,1.4889938,1.7660254,1.4061519
DYNLRB1,1.3030864,1.6603787,1.484953,2.0549748,1.9955294,1.3214658,1.1852474,1.5040743
MAP1LC3A,1.4987172,1.5105262,1.4741074,1.1510084,1.1579762,1.224776,1.2154382,1.6743217
LINC00657,1.7355775,1.5260274,1.481722,1.9028357,1.9889599,1.9663292,1.5156976,1.2826258
VSTM2L,1.408029,1.5906907,1.5182301,1.3135549,1.7554674,1.8078474,1.3090432,1.142678
TOP1,1.3165373,1.6462526,1.6416706,1.0803992,1.5815971,1.397699,1.320237,1.2852325
PTPRT,1.231773,1.8447903,1.6239722,1.3311695,1.3810664,1.6982952,1.4415832,1.5916867
SERINC3,1.6805528,1.6261138,1.557569,1.4034877,1.2320797,1.3535501,1.8831825,1.910126
YWHAB,1.4599448,1.1709682,1.6057289,1.2994207,1.2614628,1.6260575,1.5159255,1.8539
SLC12A5,1.7794404,1.4494237,1.4107642,1.8035738,1.4312912,1.5055283,1.8736743,1.594943
ZMYND8,1.1587594,1.3714988,1.7756014,1.7907425,1.5962329,1.391862,1.687497,1.6777513
TSHZ2,1.6199962,1.5653867,1.5509855,1.5709782,1.4573164,1.4759357,1.7295468,1.3101444
GNAS,1.3418646,1.5547931,1.7303535,1.5973088,1.9078509,1.6618987,1.6177828,1.576161
ATP5E,1.9256915,1.38058,1.4150147,1.5618925,1.9530389,1.6323054,1.4402899,1.125217
KCNQ2,1.8243454,1.7082258,1.6675196,1.606686,2.2803237,1.4177825,1.7037116,1.7338579
EEF1A2,1.4446021,1.280394,1.2795095,1.4955637,1.5281253,1.1403114,1.3675652,1.0875747
PPDPF,1.5817255,1.6273178,1.6832931,1.0734392,1.2983972,1.6426141,0.85054773,1.4244289
STMN3,1.4605173,1.5428767,1.2484705,1.5180072,1.813935,1.885806,1.7268276,1.9054854
BSG,1.3824359,2.0969715,1.8307455,1.7624122,1.439063,1.4691557,1.7464659,1.570378
GPX4,1.6922925,1.3491129,1.3706592,1.4928014,1.6083035,1.7775813,1.5477535,1.7356424
C19orf26,1.3624966,1.2259063,1.7479441,1.872365,1.3845998,1.5025309,1.1848214,1.1939616
ATP5D,1.6958266,1.3789628,1.7138689,1.4398962,1.0095394,1.5963517,1.4121158,1.1985295
CIRBP,1.5415567,1.5502316,1.595014,1.7962015,1.3418632,1.4289675,1.507227,1.4445475
DIRAS1,1.385635,1.365727,1.2422302,1.4749097,1.2294531,1.4843149,1.704693,2.1689813
AES,1.3804532,1.22218,1.3945373,1.4651873,1.7173139,1.3435489,1.57868,1.5618403
EEF2,2.1445127,1.7462898,1.4518819,1.407198,1.1341772,2.0868418,1.4479457,1.04166
TUBB4A,1.596924,1.6705246,1.5364265,1.3815827,1.4958853,1.7541478,1.1520643,1.4712174
TGFBR3L,1.1805888,1.3353655,1.6350436,1.5716559,1.5597366,2.039766,1.4102674,0.98222715
CTXN1,1.5280503,1.3854475,1.3606566,1.0646396,1.1985447,1.9017313,1.8007951,1.469222
RAB11B,1.2590697,1.575567,1.2407929,1.3263818,1.633048,1.9373553,1.4828603,1.6944907
UBL5,1.3422638,1.2500163,1.2368921,1.6537148,1.4889987,1.693135,1.6271374,1.7283659
PIN1,1.6186053,1.8514156,1.6959547,1.2578441,1.6908541,1.3080403,1.190129,1.4167784
OLFM2,1.8434734,2.0625815,1.5404932,1.5466954,1.6430845,1.6907035,1.0918819,1.3055949
CDKN2D,1.0895927,1.7560502,1.139874,1.4325651,1.5371456,1.4123418,1.6038741,1.9234282
CTD-2192J16.15,1.5979111,1.6331241,1.2022915,1.1665251,1.3021321,1.5937817,1.6953589,1.3832642
JUNB,1.3376639,0.86922055,1.295348,1.2538755,1.32537,1.4269642,1.5695312,1.5154024
GADD45GIP1,1.4200873,1.7492902,1.4923493,1.6828048,1.252416,1.4136851,1.8912249,1.4716634
CACNA1A,1.3459005,2.0078847,1.4644636,1.463489,1.7433858,1.674785,1.1855856,1.657909
NDUFB7,1.8070036,1.682481,1.6249422,1.6033154,1.4995122,1.8138717,1.5624135,1.5419397
MAST3,1.6408006,1.6310215,1.2962247,1.5637605,1.7385963,1.5511614,1.6260883,2.1293561
RAB3A,1.4942427,1.587581,1.5682405,1.2501589,1.407011,1.3248802,1.4890255,1.4179401
JUND,1.6083037,1.5646111,1.4946225,1.267497,1.7029886,1.3172531,1.5386889,1.2541944
SSBP4,1.6684484,1.2493217,1.3326737,1.4015721,1.4475356,1.6338879,1.6614436,1.3733594
FKBP8,1.658171,1.295418,1.2483997,1.2480013,1.2717674,1.3977526,1.2651848,1.5602841
UBA52,2.0721807,1.5226156,1.5046003,1.1011791,1.3783685,1.3978915,1.8191065,1.3876305
C19orf60,1.4309117,1.4370488,1.3833754,1.3369676,1.3426499,1.6327249,1.5625845,1.3310871
TMEM59L,2.0561242,1.3169,1.679397,1.6755439,1.927489,1.453809,1.2669064,1.538159
NCAN,1.3705376,1.3433551,1.4568478,1.6365061,1.2741123,1.4676713,1.7408539,1.7405033
YJEFN3,1.1293368,1.3565907,1.619979,1.3841869,1.267799,1.5864108,1.8211521,1.4687154
FXYD7,1.4025033,1.4197633,1.5687938,1.4586604,1.405276,1.4384664,1.3977203,1.4850377
COX6B1,1.6727662,1.5908545,1.3948237,1.7431368,1.5514098,1.130236,1.8799416,1.5962242
APLP1,1.296994,1.5086048,1.8581583,1.2514217,1.5261812,1.7056961,1.6593311,1.4857305
CLIP3,1.1855298,1.3784202,1.3959274,1.5687754,1.4219395,1.366455,1.6298615,1.4032205
TBCB,1.5036504,1.4335334,1.9874817,1.2094843,1.7298185,1.8663877,1.2245985,1.6963918
CAPNS1,1.8952017,1.134555,1.5889407,1.3686594,1.4443929,1.6016225,1.3540866,1.848654
ZNF565,1.1853681,1.9549106,1.1963568,1.2922107,1.6566557,1.371656,1.5681726,1.5183408
TTC9B,1.2706082,1.5504409,1.2882359,1.2358159,1.3543588,1.9058437,1.5348619,1.4440944
PLD3,1.8255978,1.5716952,1.4323004,1.8852437,1.8318462,1.5146531,1.292781,1.5934137
RABAC1,1.7017207,1.5376512,1.3298262,1.3101312,1.8531598,1.8908722,1.2169231,1.0345806
ATP1A3,1.2320446,1.2959728,1.2525839,2.17247,1.4138279,1.8052096,1.5275067,1.8550699
ZNF428,1.3852451,1.3822534,1.7531828,1.4071188,1.4812459,1.8937967,1.7311425,1.7731199
CEACAM22P,1.5227807,1.2448461,1.1005087,1.2119863,1.7494019,1.5989903,1.523641,1.6221112
CALM3,1.5496798,1.4200183,1.9666067,1.7726983,1.8364171,1.5478199,1.5601741,1.8740253
AP2S1,1.6766986,1.4449123,1.7326385,1.6327589,2.3388524,1.2181871,1.4275324,1.4114136
TMEM160,1.3751281,1.7429401,1.1904553,1.8000896,1.2553796,1.8050569,1.5842842,1.6824371
SLC8A2,1.7238718,1.491345,1.2611132,1.1668001,1.439682,1.7936624,1.1001444,0.9904038
SEPW1,1.3720008,1.2307893,1.657725,1.5504956,1.2639558,1.4882113,1.6843779,1.533718
CA11,1.7954329,1.801404,1.3696824,1.5670578,1.4828904,1.5366143,1.3848181,1.4854052
FTL,1.2868366,1.3867831,1.5126454,1.3989481,1.4570595,1.2919506,1.7736756,1.5262535
SNRNP70,1.2785211,1.5587382,1.4025245,1.5741341,1.3888654,1.6468595,1.5438362,1.6320182
PPFIA3,1.7581493,1.5835581,1.3782663,1.4734545,1.5125601,1.5275127,1.4972675,1.3703606
SLC17A7,1.7563713,1.8479184,2.1979322,1.8127291,1.5681541,1.2448425,1.466325,1.2691227
SYT3,1.842348,1.8818963,1.4995389,1.5293,1.280946,1.5622464,1.7345588,1.6696715
PPP2R1A,1.4245836,1.5007426,1.5315728,1.4561634,1.4414635,1.443288,1.8090631,1.2515024
ZNF331,1.5642335,1.4211704,1.3683988,1.8023534,1.6455836,1.5609455,1.4848492,1.246569
NDUFA3,1.6976252,1.9307952,1.2889175,1.6069741,1.5782692,1.3114581,1.1518393,1.5820023
LENG8,1.2093997,1.2268327,1.2730995,1.3128412,1.2050143,1.5534079,1.3137664,1.6431687
SYT5,1.2903177,1.6652201,1.1974609,1.7084042,1.5674772,1.3729218,1.0022604,1.4412861
NAT14,1.3954766,1.8579025,1.2480906,1.4797943,1.4716731,1.2641176,1.5728139,1.4399186
PCDH11Y,1.6050594,1.6165817,1.0271871,1.472474,1.4692775,1.2704076,1.5168697,1.3122294
GYG2P1,1.186868,1.1507224,1.4387493,1.4265326,1.3808619,1.1007503,1.4529573,1.0397505
USP9Y,1.4148121,1.5061117,1.4164139,1.4693848,1.0759785,1.9549758,1.8599064,1.4852935
UTY,1.6898807,1.9982585,1.3344946,1.7766527,1.1789911,1.2453238,1.0325973,1.2965364
NLGN4Y,1.8828319,1.692532,1.6718024,1.3796692,1.3566669,1.8912642,1.495251,1.395146
TTTY14,1.329481,1.5416495,1.5544406,1.3340262,1.9326754,1.5157285,1.3761693,1.3629522
MICAL3,1.5180898,1.4524217,1.2156667,1.6859348,1.9294821,1.8576678,1.122237,1.4704853
DGCR5,1.740742,1.3132986,1.4689546,1.550374,1.928825,1.78611,1.6552863,1.476672
MAPK1,1.8462954,1.8152411,1.6768854,1.7482457,1.468854,1.7328738,1.5617962,1.8888202
LL22NC03-2H8.5,1.3284642,1.5563875,2.1457546,1.3825525,1.4464185,1.5090616,2.0563302,1.6973697
CHCHD10,1.4772743,1.41501,1.2543756,1.6170594,1.283418,1.4140066,1.2682221,1.22938
MIAT,1.386218,1.6480939,1.7449572,2.1352208,1.3898238,1.8177594,1.5426396,1.6164689
UQCR10,1.4659276,1.4489961,1.4878169,1.0832471,1.3395152,1.8370172,1.1561227,1.3403338
YWHAH,2.0601246,1.5430019,1.739952,1.8094668,1.6183021,1.4878443,1.4116784,1.8119717
SC22CB-1E7.1,1.7116553,1.3867906,1.4768617,1.2246219,1.426902,1.4541383,1.3038759,1.3607756
SYN3,1.8060008,2.2871933,1.8397633,1.7025223,1.6053667,1.5190835,1.45876,1.4384066
TIMP3,1.4376068,1.7627563,1.3467666,1.3672624,1.8717872,1.8046722,1.4204571,1.3043493
LARGE,1.3393487,1.1411823,1.7648213,1.362106,1.519275,1.7539458,1.6590607,1.5626925
LGALS1,1.5105846,1.6418374,1.4736784,1.5373397,1.7057639,1.6229948,1.4305809,1.6483369
BAIAP2L2,1.6664691,1.8263648,1.7035114,1.6461788,1.6938573,1.4209399,1.2946926,1.9307355
KCNJ4,1.4428643,1.2743305,1.548269,1.1941677,1.5139253,1.5527683,1.3910917,1.6236289
DDX17,2.0554767,1.5299225,1.491014,1.368009,1.6173642,1.7552234,1.4107485,1.6564035
NPTXR,1.3543583,1.7436918,1.3206967,1.7178619,1.3354038,1.3061646,1.8112006,1.6909552
CBX6,1.3031327,1.4133412,1.5880654,1.5632132,1.4892321,1.5381074,1.1439191,1.421932
SYNGR1,1.1942524,1.385636,1.8613728,1.4270742,1.7581923,1.3587217,1.2394694,1.4010825
MPPED1,1.0104733,1.4784014,1.6892,1.6103438,1.4888147,1.9258814,1.6241437,1.3120384
SULT4A1,1.904918,1.8123013,1.7231439,1.2380674,1.5399069,2.1016548,1.0579327,1.5233139
RP11-191L9.4,2.015113,1.5000056,1.7234641,1.6630437,1.501958,1.5996131,1.4451364,2.0991974
MAPK8IP2,1.4576203,1.3722463,1.7069327,1.3867722,1.4253697,1.5279865,1.4087383,1.4344093
TEKT4P2,1.7731693,1.3987703,1.3137264,1.391605,1.2440441,1.3482225,1.6125054,1.4130313
bP-21201H5.1,1.3764864,1.8324032,1.4438537,1.5410057,1.589391,1.4212487,1.726559,1.224245
ANKRD20A11P,1.5561837,1.6880331,1.6780511,1.586069,1.3695174,1.4180158,2.1579716,1.3595896
MIR99AHG,1.8001354,1.794755,2.042696,1.6512047,1.7745203,1.5394362,1.3796239,1.3563746
ATP5J,1.6202081,1.7003206,1.7065365,1.2604061,1.115504,1.6840842,1.3698132,1.550548
APP,1.5859315,1.7159498,2.1572218,1.790505,1.917259,1.2178304,1.7046481,1.5138295
SOD1,1.5566642,1.3505551,1.1988949,1.4677646,1.3321279,1.2317802,1.6367677,1.2914579
PCP4,1.9327629,1.4145328,1.3474534,1.2159747,1.3273594,1.5248302,1.6116996,1.8650707
SUMO3,1.4023976,1.6357135,1.2061913,1.4348772,1.0915797,1.4921438,2.0985873,1.2893293
