,0,1,2,3,4,5,6,7
SCAMP5,1.2541649,1.1968395,1.5282952,1.2425448,1.2408205,0.65957034,1.222205,1.5066782
LINGO1,1.6241494,2.4945493,1.8146986,1.4339737,2.820005,3.642282,2.0658867,1.745195
MORF4L1,1.243052,0.8754479,1.2575216,1.0968028,1.2170159,0.6508741,1.0851548,0.9826878
UBE2Q2P6,1.0357792,0.8111653,0.89740163,0.9379178,1.070557,0.5935212,0.78826076,1.2264143
MEF2A,1.6134745,1.2473332,1.7808381,1.4409293,1.6764534,0.9290833,1.3332393,1.4775852
ARHGDIG,1.1662892,0.72044474,0.97751033,0.94615287,1.4992388,0.51398164,0.7739493,1.1983848
C16orf13,1.2962645,0.752882,0.8733424,0.8549027,1.3015711,0.5082135,0.9362475,1.2446394
MAPK8IP3,1.4898171,0.9079368,1.1107223,1.1568671,1.1327012,0.6268994,1.1369781,1.3082917
PKD1,1.5090795,0.6598942,1.2519133,2.2760813,1.1486905,0.68088746,1.1684173,1.4408754
SRRM2,1.3194836,1.0096823,1.198884,1.122714,1.1247587,0.5353863,0.84206355,1.2276256
TCEB2,1.4570149,0.6750704,1.1136454,1.1321244,1.2809253,0.58712816,1.0390453,1.0343939
CDIP1,1.4383019,0.744617,1.2317114,1.0394007,1.4376332,0.59722614,0.81068754,1.2302867
RP11-420N3.3,1.8338069,0.8438685,1.5116765,1.0196235,1.6217929,0.7752937,1.4022355,1.5473849
SHISA9,1.7828921,1.4254351,1.5679169,1.4424989,1.3876066,1.9396152,1.3412702,1.5908049
CTA-276F8.2,1.2953782,0.88402194,1.1349747,1.0576055,1.5260315,0.6869805,0.83260906,1.000867
PDXDC1,1.2972269,0.92472154,1.6706092,1.3811772,1.2475787,0.99127144,1.449105,1.6962814
XYLT1,1.7288282,1.5877198,1.3035246,1.5943478,1.6104485,1.3341168,1.3339177,1.5913576
HS3ST4,1.3453078,0.76429224,1.0515312,1.0968822,1.4679056,0.46562326,1.136324,1.3978311
SEZ6L2,1.279413,1.0189868,1.183029,1.3937819,1.3900126,0.70033604,1.0256016,1.208854
DOC2A,1.2618977,0.687143,1.2187867,1.0756185,1.2156459,0.57626987,0.7520574,1.6038884
ALDOA,1.6167713,1.305152,1.8777391,1.1322536,1.1943871,0.8319131,1.1267979,1.2713585
YPEL3,1.7005895,0.7804251,1.2236276,0.9926574,1.1802856,0.67634815,0.83117425,0.99923515
MT3,1.1746864,0.6522303,1.1119403,0.9646821,1.3300631,0.3688341,0.7305191,1.1615409
CX3CL1,1.6975161,0.8960609,1.1191691,1.4507438,1.2640027,0.5488094,0.97444135,1.1617786
NDRG4,1.2864412,0.98917043,1.1485919,1.2593546,1.1626164,0.7161377,1.0422934,1.310549
RP11-51O6.1,1.1144785,0.78543794,1.2453171,0.92476994,0.9450127,0.48723683,0.8886401,1.316631
RP11-368L12.1,1.021171,0.8130678,1.1123941,1.371653,1.4762353,0.70429415,0.7527633,1.1804492
CDH11,1.4186313,0.7656708,1.3089988,1.0978069,1.5437673,0.62512976,1.0610895,1.0856833
CMTM4,1.5084251,1.0436324,1.5048835,1.3332839,1.4126889,0.657555,1.3152686,1.6698066
CES4A,1.6785958,0.7594303,0.98544014,1.1447666,1.3756342,0.6366441,0.9638913,1.2269838
GABARAPL2,1.207368,0.8059494,1.0683773,1.2228819,1.0586084,0.6645428,0.8937405,1.3770827
TERF2IP,1.4447216,0.81184226,1.322572,1.1305195,1.2223251,0.588005,0.97844917,1.2694545
CDH13,1.8612993,1.4284439,1.4579202,2.0048976,1.5317512,1.6900553,1.5147187,1.4609706
COX4I1,1.623258,0.9884433,1.1415844,1.2991315,1.2331132,0.6000367,0.965908,1.2120718
MVD,1.7068161,0.72443074,0.91701066,1.368998,1.1967769,0.57432413,0.94398314,0.95882833
TCF25,1.2547185,0.7806048,0.90527844,1.0675448,0.99726504,0.6036413,0.97137326,1.3088473
YWHAE,1.6546124,0.83138376,1.2597563,1.1879088,1.508421,0.69013363,0.99083835,1.257327
RAP1GAP2,1.7332883,1.0233994,1.2758443,1.2949764,1.510228,1.0576661,1.237403,1.6277481
DLG4,1.1799555,0.8605344,1.0173901,1.2291211,1.4348915,0.700219,1.0431223,1.2655103
ACADVL,1.3176699,1.349577,1.3136784,1.1590064,1.1124576,0.60846055,0.81653637,1.101877
EIF5A,1.0145577,0.7564305,1.1845459,1.0092993,0.9457703,0.5752417,0.912086,1.2565031
SAT2,1.5385987,1.0876921,1.3655344,1.0205915,0.99452823,0.531985,1.2859812,1.3391979
UBB,1.1687785,0.73280734,1.0758718,1.3639313,1.3855813,0.6213272,1.0255216,1.2015543
RP11-219A15.1,1.6353276,0.7280425,1.2739099,0.995131,1.5267358,0.71265405,0.88485533,1.2156217
USP22,1.2228962,0.77286136,1.082299,1.1145324,1.6150838,0.5650366,0.9681518,1.2016529
RP11-321A17.3,1.2712449,0.7835289,1.1549318,0.852097,1.1679313,0.6170165,0.7138142,1.1657553
CORO6,0.99826384,0.71163946,0.9909791,0.8375691,1.0657479,0.44473746,0.87091607,1.1930051
CRLF3,1.7047617,1.0122095,1.3722194,1.3146254,1.2353569,0.77013624,1.106002,1.1512077
COPRS,1.2614478,0.774827,1.2334764,1.0902727,1.1179065,0.5267247,0.6817374,1.1988773
CDK5R1,1.3614461,0.8792308,1.5712945,0.9750749,1.2859384,0.70978236,0.83956164,1.4517024
ASIC2,1.4669298,1.7660878,1.9998026,1.5638994,1.970762,3.7652936,1.7745192,1.8207451
EIF1,1.166244,0.8324865,1.2499583,1.1666416,1.3122476,0.5445806,1.0755861,1.63045
RUNDC3A,1.1256136,0.7319098,1.3638988,0.9689519,1.3084159,0.5633396,0.91420215,1.0582973
MAPT,1.9416329,1.3358766,1.5144376,1.6163625,1.6546729,1.0695525,1.3004143,1.5171958
KANSL1,1.3367491,0.72956365,1.6908495,1.0192901,1.6431041,1.0166006,1.0391512,1.2341133
ARL17B,1.1329404,0.78292376,1.5675979,0.95345616,1.6235596,0.6853271,0.97016436,1.4704227
NSF,1.4417334,1.0111125,1.2992486,1.1571127,1.556915,1.1301615,1.1182424,1.2604221
LUC7L3,1.3150063,1.0348953,1.2635674,1.8194017,1.413848,0.7993601,1.1102098,1.9355222
CA10,2.0403674,1.6871513,1.6737814,2.0994744,1.3865746,2.150273,1.790685,2.0686212
RP11-750B16.1,1.2486513,0.9003122,1.0623937,1.2435118,1.0518813,0.46996573,0.85507137,1.5709677
TOM1L1,1.4039184,0.77890354,1.19587,0.95980936,1.1161276,0.5633989,1.058005,1.2793413
MMD,1.6145245,0.64880115,1.154296,1.3387748,1.3474537,0.51326686,1.0888585,1.3760583
DYNLL2,1.0175624,0.83844525,1.1173035,1.17963,0.99858767,0.71363103,1.0199327,0.9072845
CLTC,1.6341803,0.81536007,1.230585,1.1388743,1.7459813,0.780516,1.0578878,1.2234752
AC037445.1,1.1137981,0.7027985,1.0706671,0.91173035,1.1297901,0.48867646,1.0636507,1.2973292
LRRC37A3,1.7218628,0.714015,1.2626806,1.5171316,1.5653363,0.74693465,0.94846517,1.0407404
RP11-583F2.1,1.02538,0.64084214,1.1372446,0.7809394,1.3441232,0.49223754,0.779294,1.2440921
PRKAR1A,1.4901618,0.9179554,1.2032948,1.1413342,1.284314,0.6035652,0.7987458,1.2236508
SLC39A11,1.3266832,0.81842756,1.1838546,1.0956198,1.3436257,1.0182457,1.4440037,1.3161968
RBFOX3,1.2450795,1.3658935,1.5908126,1.67962,1.4564618,1.1801335,1.34001,1.6215922
BAIAP2,1.544647,0.686565,1.0473473,1.4010105,1.2912772,0.5342287,1.0215561,1.3325766
ACTG1,1.4414965,0.815484,1.1183991,1.5337147,1.367265,0.6656827,1.1779699,1.263094
FAM195B,1.3356786,0.8572923,1.0304339,1.3012683,1.3588282,0.5777995,0.8991315,0.97904676
ARHGDIA,1.1222203,0.9177209,1.2585304,0.979955,0.91747266,0.53943807,0.87226856,1.4048359
DLGAP1-AS4,1.5379839,1.1789124,1.2237893,1.5546699,1.3500338,0.8789869,1.1052186,1.5674232
GNAL,1.127265,0.79404193,1.3702781,1.314457,1.2059197,0.7844077,1.2296087,1.5132861
RP11-1157N2--B.2,1.2771692,0.9811109,1.3185863,1.2526613,0.889431,0.50025266,0.9444899,1.2765787
MIB1,1.4160686,0.9939218,1.4274501,1.5363119,1.4997019,0.721242,0.9841145,1.4068117
RP11-449D8.5,1.5477037,0.7881384,1.1034126,0.9211443,1.4295787,0.5078507,0.8476265,1.0312375
AQP4-AS1,1.5339693,0.9606044,1.666553,1.5353853,1.9631938,1.0107968,1.3014746,1.7022338
CDH2,1.3017644,1.1110665,1.3838565,1.332631,1.9742438,1.2624623,1.0565853,1.5168747
NOL4,1.233925,1.1100501,1.5675471,1.2220541,1.3185331,0.97964984,1.2653961,1.6337388
MAPRE2,1.601399,0.87183964,1.6559759,1.3486637,1.7761052,0.94279814,1.2093539,1.4450121
CELF4,2.3138082,1.3157398,1.5140386,1.690946,1.5919262,1.1945022,1.4887305,1.5435504
RIT2,1.3456643,1.0075673,1.3014083,1.6543168,1.4964324,1.1169398,0.9796812,1.7927246
SYT4,1.0821812,1.0269941,1.4203988,1.1721419,1.1137813,0.6703394,0.73442304,1.011204
ST8SIA5,1.61218,0.83188415,1.2990919,1.2007222,1.4537586,0.69474864,1.347351,1.3357935
MAPK4,1.6855195,0.7981041,1.3848708,1.6771827,1.3460183,0.7944633,0.79139733,1.2099355
DCC,1.5222751,1.1365339,1.3720505,1.2837197,1.3994839,1.2712997,1.4648051,1.7300075
TCF4,2.418821,1.209599,1.4154187,1.7037836,2.1246486,1.7708371,1.4119251,1.6760503
CCBE1,1.1681339,0.5547942,1.0609009,1.1210711,1.2454206,0.5744145,0.7384828,1.1195182
DOK6,1.7622541,1.3488503,1.8928659,1.5771334,1.4973927,1.5981393,1.6168274,1.6904099
CBLN2,1.3714976,1.3990401,1.5748101,1.8779732,1.7037737,2.1618974,1.254978,1.2781191
FAUP1,1.2484751,0.7357724,1.0021284,1.1657627,1.1976627,0.60382015,1.2682405,1.2111647
SIRPA,1.603414,0.79771465,1.2499064,1.1002818,1.20565,0.64295864,1.0166423,1.0421276
DDRGK1,0.90157986,0.7778677,1.0239236,1.0235345,1.6179464,0.5207089,0.9029855,1.1601157
PRNP,1.5483469,1.128654,1.6358299,1.4276627,1.5074952,0.8510353,1.0873291,1.5927486
CHGB,1.4355248,0.6835168,0.86850846,1.0007206,1.345128,0.63400143,0.8506507,0.86924434
TMX4,1.2606387,0.8363953,0.8985287,1.1228025,1.0161932,0.73649544,0.7988805,1.1492063
SNAP25-AS1,2.1923068,0.9560452,1.4648473,1.1567984,1.7088597,1.0580453,1.440454,1.5348523
SNAP25,2.2118745,1.8474663,1.4108418,1.8798103,1.8670901,3.314897,1.9028033,1.4522225
DSTN,1.3378282,1.0789982,1.0677843,0.9905732,1.4618056,0.6084384,0.8644981,1.217568
NAPB,1.3752065,0.8895222,1.4999713,1.4501033,1.5373764,0.67819583,0.97634596,1.1169169
DYNLRB1,1.2572176,0.7919421,1.147508,0.74215454,1.3897126,0.58308166,0.89265764,1.119362
MAP1LC3A,1.2167064,0.7313563,1.3265362,1.1411402,1.113369,0.57235,0.780561,1.1815053
LINC00657,1.6727161,1.1289312,1.6358254,1.224088,1.3935512,0.80053186,1.1551942,1.4219105
VSTM2L,1.1231574,0.82506555,1.1862181,1.061972,0.974995,0.5218406,0.94995034,1.2417117
TOP1,1.4351254,0.7535451,0.8342186,0.72901195,1.2390194,0.62359226,0.82737315,1.2448
PTPRT,1.4728338,1.1332996,1.77087,1.5709708,1.7464502,1.1235965,1.1957009,1.4667063
SERINC3,1.6057252,0.9934989,1.2637594,0.8936019,1.4385663,0.73373806,1.1542672,1.4774944
YWHAB,1.6352882,0.8111931,1.2438785,1.1914028,1.2708861,0.78927255,1.0142622,1.2379763
SLC12A5,1.1806084,0.9954835,1.2099452,1.1322409,1.7786834,0.82414526,1.2089393,1.2369779
ZMYND8,1.3989594,0.86381966,1.2411482,1.6699922,1.4655056,0.99676603,1.2389872,1.0396681
TSHZ2,1.352696,0.8244813,1.0268595,0.8995438,0.98366433,0.66664624,0.9716734,0.89787316
GNAS,1.5179079,0.73659116,1.337824,1.1738533,1.9271867,0.84437305,1.2761011,1.2080928
ATP5E,1.5043933,0.691206,1.3635291,1.0843773,1.5038035,0.7492544,0.91555285,1.2770776
KCNQ2,1.2607093,0.934391,1.1973932,1.4546161,1.5627127,0.7186245,0.91808134,1.4284304
EEF1A2,1.2684114,0.6263542,0.7951618,0.96116686,1.2273066,0.6004388,0.8944385,0.9412474
PPDPF,1.3149573,0.80170345,1.1113156,1.0103592,1.127846,0.45190573,0.67615724,1.1837752
STMN3,0.9099406,0.6617021,1.0945601,0.96967113,1.1975892,0.60773087,0.7066577,1.5329683
BSG,1.7734389,0.76168746,1.3905959,1.3000469,1.3006399,0.77440107,1.0918308,1.6334964
GPX4,0.92168397,0.9338236,0.7907881,1.4159355,1.101046,0.61074245,0.8530867,1.2471083
C19orf26,1.275534,0.8060389,1.3270144,0.7722319,1.2356571,0.52071565,0.7412366,1.063964
ATP5D,1.2050651,0.87566817,1.3601357,1.048821,1.2460011,0.5863798,1.049396,0.8926684
CIRBP,1.65362,0.9615889,0.9854985,1.2966231,1.0890045,0.56041056,0.73516715,1.1473067
DIRAS1,1.5289619,0.6596855,1.0864215,1.2224063,0.9779223,0.52154326,0.8289726,1.3329575
AES,1.2320632,0.8544077,1.07307,0.9892224,1.4061694,0.54732156,0.885808,0.9678419
EEF2,1.5198313,0.65698624,0.8269474,1.0288776,1.0149019,0.44404596,0.97411114,0.95209616
TUBB4A,1.3700207,0.703624,1.0203698,1.0912094,1.3733233,0.61542284,0.92839026,1.6087362
TGFBR3L,1.4737972,0.57150847,0.95297486,1.0483347,0.9339727,0.4464863,0.6373466,1.1269449
CTXN1,1.5484463,0.8735529,1.2727247,1.0787336,1.1979154,0.44833797,0.7448622,0.8698544
RAB11B,1.668005,0.7808546,1.2789638,1.1394715,1.259874,0.52959263,0.82324314,1.2356341
UBL5,1.3255227,0.7859227,1.0322026,1.2604473,1.2681689,0.5479558,0.8458662,1.0101959
PIN1,1.6093444,0.91782826,0.82394576,1.1587305,1.0268124,0.6155161,0.95135397,1.2650812
OLFM2,1.3863629,0.7320272,1.3424486,1.1085085,1.282323,0.6071904,1.0100653,1.6090883
CDKN2D,1.2273962,0.4974189,1.1836449,0.9337014,1.1619647,0.4839255,0.78206444,1.0826511
CTD-2192J16.15,0.9466548,0.56822556,0.94958836,0.9734619,1.2783148,0.3495861,0.7289318,1.2291315
JUNB,1.1864274,0.8026399,1.151808,1.178958,1.3663316,0.46147135,0.68842465,1.1931144
GADD45GIP1,1.3476343,0.69257295,1.0592605,0.98931545,0.84975344,0.51324797,0.78806365,0.9788597
CACNA1A,1.6076169,1.5908155,1.7681748,1.5308207,1.528925,1.8195219,1.420918,1.6979572
NDUFB7,1.4018162,0.5426776,1.1152548,1.0248603,1.2462661,0.39275435,1.1093035,1.118574
MAST3,1.2222583,0.9271021,1.21285,1.229517,1.1598531,0.66759497,1.1128374,1.0162877
RAB3A,1.4409773,0.9421386,1.2770648,1.3654963,1.6903086,0.65716445,1.053731,1.6231399
JUND,1.2694763,0.8423525,1.2921925,1.26324,1.1200621,0.566737,0.8577361,1.3576736
SSBP4,1.5752435,0.8891043,1.3792641,1.045476,1.347179,0.58711797,0.8388681,1.1816747
FKBP8,1.2152792,0.71200144,1.3678185,0.95922023,0.9281751,0.59380364,0.85120887,1.0515544
UBA52,1.7168621,0.7476762,1.0586728,1.0686598,1.4345725,0.49548155,1.1198483,1.0288017
C19orf60,1.2203419,0.7765935,0.8695632,1.2155956,1.3215363,0.39210746,0.8052054,0.9786757
TMEM59L,1.7671441,1.0076596,1.2145015,1.2165831,1.2353791,0.8580099,1.1554935,1.4870028
NCAN,1.2073215,0.67076147,1.2644407,1.1465416,1.2236568,0.5807262,0.94855237,1.34578
YJEFN3,1.1700668,0.87864125,0.8616653,1.0682391,1.3832766,0.47998968,0.8938194,1.6104604
FXYD7,1.5883048,0.71028095,1.3144292,1.1723361,1.2601568,0.7005341,0.80529344,1.2948319
COX6B1,0.89115894,0.7783675,1.376771,1.1290219,1.2464428,0.61989087,0.9699727,1.5200362
APLP1,1.1709583,0.845357,1.4222825,1.5802178,1.1868855,1.0800242,1.0579469,1.258459
CLIP3,1.3192142,0.89323974,1.3667047,1.1913313,1.1723387,0.75244,0.6171627,1.4150269
TBCB,1.3835255,0.7403989,1.1816677,1.0519247,1.2228756,0.5440288,0.90000623,1.0834324
CAPNS1,1.244391,0.67871463,1.0009604,1.0196245,1.2923187,0.62465835,1.0634418,1.2989032
ZNF565,1.3724117,0.6909518,1.1801827,1.4104338,1.3110907,0.5367321,0.9849893,1.028574
TTC9B,1.310755,0.92571384,1.171893,1.3165617,1.22065,0.54709655,0.73653495,0.99526244
PLD3,1.4335159,1.1847346,1.5736268,1.5195638,1.4192742,0.90753293,1.1628575,1.3901924
RABAC1,1.3442322,0.7454181,1.1588132,1.1704963,1.0413853,0.6238333,0.7995414,0.9822959
ATP1A3,1.4355637,1.001693,1.3694286,1.3194093,1.2710645,0.8066931,0.71009874,0.98781097
ZNF428,1.5689459,0.8644231,1.4541274,0.86904657,1.4101276,0.47487324,1.0313232,1.2672329
CEACAM22P,1.2836572,0.81622404,1.1307861,1.5009532,1.4268016,0.72586364,0.9717881,1.2403023
CALM3,1.6864421,1.4009248,1.2303035,1.5326056,1.8164555,1.0683197,1.3756571,1.0967916
AP2S1,1.1929803,0.85400736,1.3093069,1.1462166,1.1884345,0.55134493,0.75512475,1.3214359
TMEM160,1.686387,0.8290583,1.3004917,1.1252154,1.2180736,0.74142796,0.88112533,1.1350416
SLC8A2,1.400483,0.9140727,1.2392845,1.4655414,1.1270512,0.8661148,1.0970399,1.2663953
SEPW1,1.64675,1.18147,1.5629547,1.2575772,1.5174974,0.9691468,1.1315062,1.6661521
CA11,1.894311,0.82263243,1.1187294,1.1055372,1.2484742,0.8314804,1.0797633,1.5710946
FTL,1.423889,0.9188063,1.1057538,0.98383516,1.5307612,0.7720273,1.1536263,1.3151686
SNRNP70,1.5686164,1.0025228,0.98769516,1.2966205,1.3316033,0.685491,0.9150293,1.4102033
PPFIA3,1.6700336,0.7632674,1.3030992,1.1261501,1.1955127,0.6145764,0.6292682,0.8846404
SLC17A7,1.8350942,1.2203808,1.3758668,1.7567815,1.4353627,0.871986,1.2913102,1.3808169
SYT3,1.4899447,0.9010326,1.1991934,0.99170905,1.2530562,0.39331385,0.8673308,1.2852187
PPP2R1A,1.1798131,0.89869446,1.5498176,1.1610987,1.4579611,0.6904597,1.0385804,1.5897593
ZNF331,1.1787847,0.65268856,1.2903463,1.0594959,1.039134,0.42618874,0.81760603,1.124693
NDUFA3,1.4430882,0.83517146,1.1312517,1.1865987,1.2678455,0.38635054,0.7849962,1.1040908
LENG8,1.1877043,0.7365496,1.0728141,1.1494657,1.2663846,0.5520132,0.77346087,0.87930465
SYT5,1.2579709,0.76213574,1.1380036,0.76144713,1.2843283,0.5295294,0.8216726,1.2404926
NAT14,1.0778079,0.68539053,0.96457976,0.9906486,1.3187037,0.6139908,0.64446115,1.2362372
PCDH11Y,1.639777,1.0892471,1.3742771,1.0863754,1.1679947,0.9161256,1.029433,1.3785796
GYG2P1,1.1310301,0.7033317,1.1928651,1.1982741,1.2808009,0.49192122,0.8439527,1.3473715
USP9Y,1.3588482,0.86760837,1.5022771,0.85343325,1.659581,0.6129661,0.818424,1.360782
UTY,0.9430098,0.89031607,1.1740429,1.1245041,1.2549496,0.65438354,0.8407544,1.3386449
NLGN4Y,1.9806746,0.8802496,1.6057303,1.2760577,1.2811823,1.0149841,1.0362438,1.4524876
TTTY14,1.4772698,1.1127578,1.4079689,1.3824441,1.4578006,1.2418746,0.9930754,1.0915822
MICAL3,1.4237313,1.2346684,1.3804431,1.4389844,1.3759314,0.898548,1.3602728,1.769625
DGCR5,1.65276,1.1997077,1.981826,1.4892089,1.1682594,1.045666,1.4127525,1.8081584
MAPK1,1.7747124,0.95944726,0.8670721,1.372823,1.1909993,1.0115519,1.2234542,1.4556973
LL22NC03-2H8.5,1.2380793,0.6736922,1.064943,1.597993,1.1294619,0.4492773,1.0387146,1.3342807
CHCHD10,1.2271581,0.8628468,1.4657702,1.0946299,1.1836094,0.46789974,0.746304,1.2856809
MIAT,1.4433467,1.078338,1.9006264,1.3595972,1.3125006,1.1494775,1.1742167,1.5994678
UQCR10,1.2313484,0.6669323,1.0441519,1.1088793,1.0698432,0.56078815,0.9175526,1.3754379
YWHAH,1.5851314,1.2142291,1.185668,1.325571,1.565679,1.048309,1.3040702,1.5353783
SC22CB-1E7.1,1.1248821,0.72186774,1.3665584,0.8577713,1.1218573,0.46614328,0.6655965,1.0767761
SYN3,1.4421668,1.2177769,1.3764939,1.6303145,1.6064119,1.3354601,1.4328912,1.6420935
TIMP3,1.1556861,0.6830423,0.95454794,1.2192798,1.3103052,0.5536556,0.89996254,1.3417636
LARGE,1.035004,1.3735799,1.6775955,1.4429979,1.7206186,1.6313477,1.3244655,1.9549116
LGALS1,1.3021036,0.8473753,1.1390831,1.1073118,1.147495,0.6033109,0.88574743,1.0037597
BAIAP2L2,1.5160211,0.727839,1.2415491,1.1949651,1.2778062,0.6849175,0.98956066,1.1767882
KCNJ4,1.5981259,0.68541396,1.361986,1.0307435,1.476442,0.5436263,0.778875,1.668296
DDX17,1.6422185,1.2058872,1.6507688,1.4785626,1.6067013,0.83388036,1.0463382,1.5469067
NPTXR,1.2896664,1.1426432,1.5985764,1.3692605,1.5699455,0.8954853,1.6746103,1.2371762
CBX6,1.5510054,0.9421655,1.1718832,1.0793157,1.083861,0.6169243,1.1226418,1.6287135
SYNGR1,1.1659847,0.83564645,1.2273792,1.2404345,1.3239572,0.6606199,0.98339474,1.2704012
MPPED1,1.2779876,0.9384469,2.0918598,1.0235962,1.170996,0.55756146,1.060714,1.2597624
SULT4A1,1.5330175,0.82420963,1.5380955,1.3389322,1.0788603,0.6323983,1.0617272,1.228912
RP11-191L9.4,1.6593294,1.1227053,1.3502231,1.3874913,2.18475,1.1753583,1.1132394,1.5996559
MAPK8IP2,1.4279648,0.83397764,1.1670705,0.87645954,1.3140956,0.5717143,0.72386336,1.6202828
TEKT4P2,1.0788927,0.70091915,1.3267331,1.0271813,1.5169063,0.5913858,0.77775574,1.2930357
bP-21201H5.1,1.357685,0.6677828,1.4342104,1.1840491,1.1539778,0.6560531,0.9891974,1.5768665
ANKRD20A11P,0.9662643,0.5143366,1.3194832,0.67438114,1.1200452,0.4746016,1.0050563,1.2479739
MIR99AHG,1.8709409,1.810067,1.6514872,1.5992962,1.6938548,1.9760891,1.611182,1.8571193
ATP5J,1.3699547,0.90922964,1.3150401,1.0913235,0.879666,0.58816284,0.94462126,1.1446235
APP,1.6627789,1.573839,1.7414697,1.684359,1.5759475,1.8808024,1.6139082,1.4189789
SOD1,1.6882354,0.9344737,1.3180206,1.2588221,1.1996112,0.60811543,1.195676,1.0572813
PCP4,1.3126456,1.014892,1.2484607,0.93528014,1.4169341,0.68369114,0.6946883,1.0401633
SUMO3,1.2608943,0.6701676,1.4102407,1.1144303,1.1793641,0.59083533,0.7621159,1.0000637
